"title","Q_cfs_log_round","wq_orig"
"Phosphorus Alafia R at Lithia",-0.557,NA
"Phosphorus Alafia R at Lithia",-0.556000000000001,NA
"Phosphorus Alafia R at Lithia",-0.555000000000001,NA
"Phosphorus Alafia R at Lithia",-0.554,NA
"Phosphorus Alafia R at Lithia",-0.553000000000001,NA
"Phosphorus Alafia R at Lithia",-0.552,NA
"Phosphorus Alafia R at Lithia",-0.551,NA
"Phosphorus Alafia R at Lithia",-0.550000000000001,NA
"Phosphorus Alafia R at Lithia",-0.549,NA
"Phosphorus Alafia R at Lithia",-0.548000000000001,NA
"Phosphorus Alafia R at Lithia",-0.547000000000001,NA
"Phosphorus Alafia R at Lithia",-0.546,NA
"Phosphorus Alafia R at Lithia",-0.545000000000001,NA
"Phosphorus Alafia R at Lithia",-0.544,NA
"Phosphorus Alafia R at Lithia",-0.543,NA
"Phosphorus Alafia R at Lithia",-0.542000000000001,NA
"Phosphorus Alafia R at Lithia",-0.541,NA
"Phosphorus Alafia R at Lithia",-0.540000000000001,NA
"Phosphorus Alafia R at Lithia",-0.539000000000001,NA
"Phosphorus Alafia R at Lithia",-0.538,NA
"Phosphorus Alafia R at Lithia",-0.537000000000001,NA
"Phosphorus Alafia R at Lithia",-0.536,NA
"Phosphorus Alafia R at Lithia",-0.535,NA
"Phosphorus Alafia R at Lithia",-0.534000000000001,NA
"Phosphorus Alafia R at Lithia",-0.533,NA
"Phosphorus Alafia R at Lithia",-0.532000000000001,NA
"Phosphorus Alafia R at Lithia",-0.531000000000001,NA
"Phosphorus Alafia R at Lithia",-0.53,NA
"Phosphorus Alafia R at Lithia",-0.529000000000001,NA
"Phosphorus Alafia R at Lithia",-0.528,NA
"Phosphorus Alafia R at Lithia",-0.527000000000001,NA
"Phosphorus Alafia R at Lithia",-0.526000000000001,NA
"Phosphorus Alafia R at Lithia",-0.525,NA
"Phosphorus Alafia R at Lithia",-0.524000000000001,NA
"Phosphorus Alafia R at Lithia",-0.523000000000001,NA
"Phosphorus Alafia R at Lithia",-0.522,NA
"Phosphorus Alafia R at Lithia",-0.521000000000001,NA
"Phosphorus Alafia R at Lithia",-0.52,NA
"Phosphorus Alafia R at Lithia",-0.519000000000001,NA
"Phosphorus Alafia R at Lithia",-0.518000000000001,NA
"Phosphorus Alafia R at Lithia",-0.517,NA
"Phosphorus Alafia R at Lithia",-0.516000000000001,NA
"Phosphorus Alafia R at Lithia",-0.515000000000001,NA
"Phosphorus Alafia R at Lithia",-0.514,NA
"Phosphorus Alafia R at Lithia",-0.513000000000001,NA
"Phosphorus Alafia R at Lithia",-0.512,NA
"Phosphorus Alafia R at Lithia",-0.511000000000001,NA
"Phosphorus Alafia R at Lithia",-0.510000000000001,NA
"Phosphorus Alafia R at Lithia",-0.509,NA
"Phosphorus Alafia R at Lithia",-0.508000000000001,NA
"Phosphorus Alafia R at Lithia",-0.507000000000001,NA
"Phosphorus Alafia R at Lithia",-0.506,NA
"Phosphorus Alafia R at Lithia",-0.505000000000001,NA
"Phosphorus Alafia R at Lithia",-0.504,NA
"Phosphorus Alafia R at Lithia",-0.503000000000001,NA
"Phosphorus Alafia R at Lithia",-0.502000000000001,NA
"Phosphorus Alafia R at Lithia",-0.501,NA
"Phosphorus Alafia R at Lithia",-0.500000000000001,NA
"Phosphorus Alafia R at Lithia",-0.499000000000001,NA
"Phosphorus Alafia R at Lithia",-0.498,NA
"Phosphorus Alafia R at Lithia",-0.497000000000001,NA
"Phosphorus Alafia R at Lithia",-0.496,NA
"Phosphorus Alafia R at Lithia",-0.495000000000001,NA
"Phosphorus Alafia R at Lithia",-0.494000000000001,NA
"Phosphorus Alafia R at Lithia",-0.493,NA
"Phosphorus Alafia R at Lithia",-0.492000000000001,NA
"Phosphorus Alafia R at Lithia",-0.491000000000001,NA
"Phosphorus Alafia R at Lithia",-0.49,NA
"Phosphorus Alafia R at Lithia",-0.489000000000001,NA
"Phosphorus Alafia R at Lithia",-0.488,NA
"Phosphorus Alafia R at Lithia",-0.487000000000001,NA
"Phosphorus Alafia R at Lithia",-0.486000000000001,NA
"Phosphorus Alafia R at Lithia",-0.485,NA
"Phosphorus Alafia R at Lithia",-0.484000000000001,NA
"Phosphorus Alafia R at Lithia",-0.483000000000001,NA
"Phosphorus Alafia R at Lithia",-0.482,NA
"Phosphorus Alafia R at Lithia",-0.481000000000001,NA
"Phosphorus Alafia R at Lithia",-0.48,NA
"Phosphorus Alafia R at Lithia",-0.479000000000001,NA
"Phosphorus Alafia R at Lithia",-0.478000000000001,NA
"Phosphorus Alafia R at Lithia",-0.477,NA
"Phosphorus Alafia R at Lithia",-0.476000000000001,NA
"Phosphorus Alafia R at Lithia",-0.475000000000001,NA
"Phosphorus Alafia R at Lithia",-0.474,NA
"Phosphorus Alafia R at Lithia",-0.473000000000001,NA
"Phosphorus Alafia R at Lithia",-0.472,NA
"Phosphorus Alafia R at Lithia",-0.471000000000001,NA
"Phosphorus Alafia R at Lithia",-0.470000000000001,NA
"Phosphorus Alafia R at Lithia",-0.469,NA
"Phosphorus Alafia R at Lithia",-0.468000000000001,NA
"Phosphorus Alafia R at Lithia",-0.467000000000001,NA
"Phosphorus Alafia R at Lithia",-0.466,NA
"Phosphorus Alafia R at Lithia",-0.465000000000001,NA
"Phosphorus Alafia R at Lithia",-0.464,NA
"Phosphorus Alafia R at Lithia",-0.463000000000001,NA
"Phosphorus Alafia R at Lithia",-0.462000000000001,NA
"Phosphorus Alafia R at Lithia",-0.461,NA
"Phosphorus Alafia R at Lithia",-0.460000000000001,NA
"Phosphorus Alafia R at Lithia",-0.459000000000001,NA
"Phosphorus Alafia R at Lithia",-0.458,NA
"Phosphorus Alafia R at Lithia",-0.457000000000001,NA
"Phosphorus Alafia R at Lithia",-0.456,NA
"Phosphorus Alafia R at Lithia",-0.455000000000001,NA
"Phosphorus Alafia R at Lithia",-0.454000000000001,NA
"Phosphorus Alafia R at Lithia",-0.453,NA
"Phosphorus Alafia R at Lithia",-0.452000000000001,NA
"Phosphorus Alafia R at Lithia",-0.451000000000001,NA
"Phosphorus Alafia R at Lithia",-0.45,NA
"Phosphorus Alafia R at Lithia",-0.449000000000001,NA
"Phosphorus Alafia R at Lithia",-0.448,NA
"Phosphorus Alafia R at Lithia",-0.447000000000001,NA
"Phosphorus Alafia R at Lithia",-0.446000000000001,NA
"Phosphorus Alafia R at Lithia",-0.445,NA
"Phosphorus Alafia R at Lithia",-0.444000000000001,NA
"Phosphorus Alafia R at Lithia",-0.443000000000001,NA
"Phosphorus Alafia R at Lithia",-0.442,NA
"Phosphorus Alafia R at Lithia",-0.441000000000001,NA
"Phosphorus Alafia R at Lithia",-0.44,NA
"Phosphorus Alafia R at Lithia",-0.439000000000001,NA
"Phosphorus Alafia R at Lithia",-0.438000000000001,NA
"Phosphorus Alafia R at Lithia",-0.437,NA
"Phosphorus Alafia R at Lithia",-0.436000000000001,NA
"Phosphorus Alafia R at Lithia",-0.435,NA
"Phosphorus Alafia R at Lithia",-0.434,NA
"Phosphorus Alafia R at Lithia",-0.433000000000001,NA
"Phosphorus Alafia R at Lithia",-0.432,NA
"Phosphorus Alafia R at Lithia",-0.431000000000001,NA
"Phosphorus Alafia R at Lithia",-0.430000000000001,NA
"Phosphorus Alafia R at Lithia",-0.429,NA
"Phosphorus Alafia R at Lithia",-0.428000000000001,NA
"Phosphorus Alafia R at Lithia",-0.427,NA
"Phosphorus Alafia R at Lithia",-0.426,NA
"Phosphorus Alafia R at Lithia",-0.425000000000001,NA
"Phosphorus Alafia R at Lithia",-0.424,NA
"Phosphorus Alafia R at Lithia",-0.423000000000001,NA
"Phosphorus Alafia R at Lithia",-0.422000000000001,NA
"Phosphorus Alafia R at Lithia",-0.421,NA
"Phosphorus Alafia R at Lithia",-0.420000000000001,NA
"Phosphorus Alafia R at Lithia",-0.419,NA
"Phosphorus Alafia R at Lithia",-0.418,NA
"Phosphorus Alafia R at Lithia",-0.417000000000001,NA
"Phosphorus Alafia R at Lithia",-0.416,NA
"Phosphorus Alafia R at Lithia",-0.415000000000001,NA
"Phosphorus Alafia R at Lithia",-0.414000000000001,NA
"Phosphorus Alafia R at Lithia",-0.413,NA
"Phosphorus Alafia R at Lithia",-0.412000000000001,NA
"Phosphorus Alafia R at Lithia",-0.411,NA
"Phosphorus Alafia R at Lithia",-0.41,NA
"Phosphorus Alafia R at Lithia",-0.409000000000001,NA
"Phosphorus Alafia R at Lithia",-0.408,NA
"Phosphorus Alafia R at Lithia",-0.407000000000001,NA
"Phosphorus Alafia R at Lithia",-0.406000000000001,NA
"Phosphorus Alafia R at Lithia",-0.405,NA
"Phosphorus Alafia R at Lithia",-0.404000000000001,NA
"Phosphorus Alafia R at Lithia",-0.403,NA
"Phosphorus Alafia R at Lithia",-0.402000000000001,NA
"Phosphorus Alafia R at Lithia",-0.401000000000001,NA
"Phosphorus Alafia R at Lithia",-0.4,NA
"Phosphorus Alafia R at Lithia",-0.399000000000001,NA
"Phosphorus Alafia R at Lithia",-0.398000000000001,NA
"Phosphorus Alafia R at Lithia",-0.397,NA
"Phosphorus Alafia R at Lithia",-0.396000000000001,NA
"Phosphorus Alafia R at Lithia",-0.395,NA
"Phosphorus Alafia R at Lithia",-0.394000000000001,NA
"Phosphorus Alafia R at Lithia",-0.393000000000001,NA
"Phosphorus Alafia R at Lithia",-0.392,NA
"Phosphorus Alafia R at Lithia",-0.391000000000001,NA
"Phosphorus Alafia R at Lithia",-0.390000000000001,NA
"Phosphorus Alafia R at Lithia",-0.389,NA
"Phosphorus Alafia R at Lithia",-0.388000000000001,NA
"Phosphorus Alafia R at Lithia",-0.387,NA
"Phosphorus Alafia R at Lithia",-0.386000000000001,NA
"Phosphorus Alafia R at Lithia",-0.385000000000001,NA
"Phosphorus Alafia R at Lithia",-0.384,NA
"Phosphorus Alafia R at Lithia",-0.383000000000001,NA
"Phosphorus Alafia R at Lithia",-0.382000000000001,NA
"Phosphorus Alafia R at Lithia",-0.381,NA
"Phosphorus Alafia R at Lithia",-0.380000000000001,NA
"Phosphorus Alafia R at Lithia",-0.379,NA
"Phosphorus Alafia R at Lithia",-0.378000000000001,NA
"Phosphorus Alafia R at Lithia",-0.377000000000001,NA
"Phosphorus Alafia R at Lithia",-0.376,NA
"Phosphorus Alafia R at Lithia",-0.375000000000001,NA
"Phosphorus Alafia R at Lithia",-0.374000000000001,NA
"Phosphorus Alafia R at Lithia",-0.373,NA
"Phosphorus Alafia R at Lithia",-0.372000000000001,NA
"Phosphorus Alafia R at Lithia",-0.371,NA
"Phosphorus Alafia R at Lithia",-0.370000000000001,NA
"Phosphorus Alafia R at Lithia",-0.369000000000001,NA
"Phosphorus Alafia R at Lithia",-0.368,NA
"Phosphorus Alafia R at Lithia",-0.367000000000001,NA
"Phosphorus Alafia R at Lithia",-0.366000000000001,NA
"Phosphorus Alafia R at Lithia",-0.365,NA
"Phosphorus Alafia R at Lithia",-0.364000000000001,NA
"Phosphorus Alafia R at Lithia",-0.363,NA
"Phosphorus Alafia R at Lithia",-0.362000000000001,NA
"Phosphorus Alafia R at Lithia",-0.361000000000001,NA
"Phosphorus Alafia R at Lithia",-0.36,NA
"Phosphorus Alafia R at Lithia",-0.359000000000001,NA
"Phosphorus Alafia R at Lithia",-0.358000000000001,NA
"Phosphorus Alafia R at Lithia",-0.357,NA
"Phosphorus Alafia R at Lithia",-0.356000000000001,NA
"Phosphorus Alafia R at Lithia",-0.355,NA
"Phosphorus Alafia R at Lithia",-0.354000000000001,NA
"Phosphorus Alafia R at Lithia",-0.353000000000001,NA
"Phosphorus Alafia R at Lithia",-0.352,NA
"Phosphorus Alafia R at Lithia",-0.351000000000001,NA
"Phosphorus Alafia R at Lithia",-0.350000000000001,NA
"Phosphorus Alafia R at Lithia",-0.349,NA
"Phosphorus Alafia R at Lithia",-0.348000000000001,NA
"Phosphorus Alafia R at Lithia",-0.347,NA
"Phosphorus Alafia R at Lithia",-0.346000000000001,NA
"Phosphorus Alafia R at Lithia",-0.345000000000001,NA
"Phosphorus Alafia R at Lithia",-0.344,NA
"Phosphorus Alafia R at Lithia",-0.343000000000001,NA
"Phosphorus Alafia R at Lithia",-0.342000000000001,NA
"Phosphorus Alafia R at Lithia",-0.341,NA
"Phosphorus Alafia R at Lithia",-0.340000000000001,NA
"Phosphorus Alafia R at Lithia",-0.339,NA
"Phosphorus Alafia R at Lithia",-0.338000000000001,NA
"Phosphorus Alafia R at Lithia",-0.337000000000001,NA
"Phosphorus Alafia R at Lithia",-0.336,NA
"Phosphorus Alafia R at Lithia",-0.335000000000001,NA
"Phosphorus Alafia R at Lithia",-0.334000000000001,NA
"Phosphorus Alafia R at Lithia",-0.333,NA
"Phosphorus Alafia R at Lithia",-0.332000000000001,NA
"Phosphorus Alafia R at Lithia",-0.331,NA
"Phosphorus Alafia R at Lithia",-0.330000000000001,NA
"Phosphorus Alafia R at Lithia",-0.329000000000001,NA
"Phosphorus Alafia R at Lithia",-0.328,NA
"Phosphorus Alafia R at Lithia",-0.327000000000001,NA
"Phosphorus Alafia R at Lithia",-0.326000000000001,NA
"Phosphorus Alafia R at Lithia",-0.325,NA
"Phosphorus Alafia R at Lithia",-0.324000000000001,NA
"Phosphorus Alafia R at Lithia",-0.323,NA
"Phosphorus Alafia R at Lithia",-0.322000000000001,NA
"Phosphorus Alafia R at Lithia",-0.321000000000001,NA
"Phosphorus Alafia R at Lithia",-0.32,NA
"Phosphorus Alafia R at Lithia",-0.319000000000001,NA
"Phosphorus Alafia R at Lithia",-0.318000000000001,NA
"Phosphorus Alafia R at Lithia",-0.317,NA
"Phosphorus Alafia R at Lithia",-0.316000000000001,NA
"Phosphorus Alafia R at Lithia",-0.315,NA
"Phosphorus Alafia R at Lithia",-0.314000000000001,NA
"Phosphorus Alafia R at Lithia",-0.313000000000001,NA
"Phosphorus Alafia R at Lithia",-0.312,NA
"Phosphorus Alafia R at Lithia",-0.311000000000001,NA
"Phosphorus Alafia R at Lithia",-0.31,NA
"Phosphorus Alafia R at Lithia",-0.309,NA
"Phosphorus Alafia R at Lithia",-0.308000000000001,NA
"Phosphorus Alafia R at Lithia",-0.307,NA
"Phosphorus Alafia R at Lithia",-0.306000000000001,NA
"Phosphorus Alafia R at Lithia",-0.305000000000001,NA
"Phosphorus Alafia R at Lithia",-0.304,NA
"Phosphorus Alafia R at Lithia",-0.303000000000001,NA
"Phosphorus Alafia R at Lithia",-0.302,NA
"Phosphorus Alafia R at Lithia",-0.301,NA
"Phosphorus Alafia R at Lithia",-0.300000000000001,NA
"Phosphorus Alafia R at Lithia",-0.299,NA
"Phosphorus Alafia R at Lithia",-0.298000000000001,NA
"Phosphorus Alafia R at Lithia",-0.297000000000001,NA
"Phosphorus Alafia R at Lithia",-0.296,NA
"Phosphorus Alafia R at Lithia",-0.295000000000001,NA
"Phosphorus Alafia R at Lithia",-0.294,NA
"Phosphorus Alafia R at Lithia",-0.293,NA
"Phosphorus Alafia R at Lithia",-0.292000000000001,NA
"Phosphorus Alafia R at Lithia",-0.291,NA
"Phosphorus Alafia R at Lithia",-0.290000000000001,NA
"Phosphorus Alafia R at Lithia",-0.289000000000001,NA
"Phosphorus Alafia R at Lithia",-0.288,NA
"Phosphorus Alafia R at Lithia",-0.287000000000001,NA
"Phosphorus Alafia R at Lithia",-0.286,NA
"Phosphorus Alafia R at Lithia",-0.285,NA
"Phosphorus Alafia R at Lithia",-0.284000000000001,NA
"Phosphorus Alafia R at Lithia",-0.283,NA
"Phosphorus Alafia R at Lithia",-0.282000000000001,NA
"Phosphorus Alafia R at Lithia",-0.281000000000001,NA
"Phosphorus Alafia R at Lithia",-0.28,NA
"Phosphorus Alafia R at Lithia",-0.279000000000001,NA
"Phosphorus Alafia R at Lithia",-0.278,NA
"Phosphorus Alafia R at Lithia",-0.277,NA
"Phosphorus Alafia R at Lithia",-0.276000000000001,NA
"Phosphorus Alafia R at Lithia",-0.275,NA
"Phosphorus Alafia R at Lithia",-0.274000000000001,NA
"Phosphorus Alafia R at Lithia",-0.273000000000001,NA
"Phosphorus Alafia R at Lithia",-0.272,NA
"Phosphorus Alafia R at Lithia",-0.271000000000001,NA
"Phosphorus Alafia R at Lithia",-0.27,NA
"Phosphorus Alafia R at Lithia",-0.269000000000001,NA
"Phosphorus Alafia R at Lithia",-0.268000000000001,NA
"Phosphorus Alafia R at Lithia",-0.267,NA
"Phosphorus Alafia R at Lithia",-0.266000000000001,NA
"Phosphorus Alafia R at Lithia",-0.265000000000001,NA
"Phosphorus Alafia R at Lithia",-0.264,NA
"Phosphorus Alafia R at Lithia",-0.263000000000001,NA
"Phosphorus Alafia R at Lithia",-0.262,NA
"Phosphorus Alafia R at Lithia",-0.261000000000001,NA
"Phosphorus Alafia R at Lithia",-0.260000000000001,NA
"Phosphorus Alafia R at Lithia",-0.259,NA
"Phosphorus Alafia R at Lithia",-0.258000000000001,NA
"Phosphorus Alafia R at Lithia",-0.257000000000001,NA
"Phosphorus Alafia R at Lithia",-0.256,NA
"Phosphorus Alafia R at Lithia",-0.255000000000001,NA
"Phosphorus Alafia R at Lithia",-0.254,NA
"Phosphorus Alafia R at Lithia",-0.253000000000001,NA
"Phosphorus Alafia R at Lithia",-0.252000000000001,NA
"Phosphorus Alafia R at Lithia",-0.251,NA
"Phosphorus Alafia R at Lithia",-0.250000000000001,NA
"Phosphorus Alafia R at Lithia",-0.249000000000001,NA
"Phosphorus Alafia R at Lithia",-0.248,NA
"Phosphorus Alafia R at Lithia",-0.247000000000001,NA
"Phosphorus Alafia R at Lithia",-0.246,NA
"Phosphorus Alafia R at Lithia",-0.245000000000001,NA
"Phosphorus Alafia R at Lithia",-0.244000000000001,NA
"Phosphorus Alafia R at Lithia",-0.243,NA
"Phosphorus Alafia R at Lithia",-0.242000000000001,NA
"Phosphorus Alafia R at Lithia",-0.241000000000001,NA
"Phosphorus Alafia R at Lithia",-0.24,NA
"Phosphorus Alafia R at Lithia",-0.239000000000001,NA
"Phosphorus Alafia R at Lithia",-0.238,NA
"Phosphorus Alafia R at Lithia",-0.237000000000001,NA
"Phosphorus Alafia R at Lithia",-0.236000000000001,NA
"Phosphorus Alafia R at Lithia",-0.235,NA
"Phosphorus Alafia R at Lithia",-0.234000000000001,NA
"Phosphorus Alafia R at Lithia",-0.233000000000001,NA
"Phosphorus Alafia R at Lithia",-0.232,NA
"Phosphorus Alafia R at Lithia",-0.231000000000001,NA
"Phosphorus Alafia R at Lithia",-0.23,NA
"Phosphorus Alafia R at Lithia",-0.229000000000001,NA
"Phosphorus Alafia R at Lithia",-0.228000000000001,NA
"Phosphorus Alafia R at Lithia",-0.227,NA
"Phosphorus Alafia R at Lithia",-0.226000000000001,NA
"Phosphorus Alafia R at Lithia",-0.225000000000001,NA
"Phosphorus Alafia R at Lithia",-0.224,NA
"Phosphorus Alafia R at Lithia",-0.223000000000001,NA
"Phosphorus Alafia R at Lithia",-0.222,NA
"Phosphorus Alafia R at Lithia",-0.221000000000001,NA
"Phosphorus Alafia R at Lithia",-0.220000000000001,NA
"Phosphorus Alafia R at Lithia",-0.219,NA
"Phosphorus Alafia R at Lithia",-0.218000000000001,NA
"Phosphorus Alafia R at Lithia",-0.217000000000001,NA
"Phosphorus Alafia R at Lithia",-0.216,NA
"Phosphorus Alafia R at Lithia",-0.215000000000001,NA
"Phosphorus Alafia R at Lithia",-0.214,NA
"Phosphorus Alafia R at Lithia",-0.213000000000001,NA
"Phosphorus Alafia R at Lithia",-0.212000000000001,NA
"Phosphorus Alafia R at Lithia",-0.211,NA
"Phosphorus Alafia R at Lithia",-0.210000000000001,NA
"Phosphorus Alafia R at Lithia",-0.209000000000001,NA
"Phosphorus Alafia R at Lithia",-0.208,NA
"Phosphorus Alafia R at Lithia",-0.207000000000001,NA
"Phosphorus Alafia R at Lithia",-0.206,NA
"Phosphorus Alafia R at Lithia",-0.205000000000001,NA
"Phosphorus Alafia R at Lithia",-0.204000000000001,NA
"Phosphorus Alafia R at Lithia",-0.203,NA
"Phosphorus Alafia R at Lithia",-0.202000000000001,NA
"Phosphorus Alafia R at Lithia",-0.201000000000001,NA
"Phosphorus Alafia R at Lithia",-0.2,NA
"Phosphorus Alafia R at Lithia",-0.199000000000001,NA
"Phosphorus Alafia R at Lithia",-0.198,NA
"Phosphorus Alafia R at Lithia",-0.197000000000001,NA
"Phosphorus Alafia R at Lithia",-0.196000000000001,NA
"Phosphorus Alafia R at Lithia",-0.195,NA
"Phosphorus Alafia R at Lithia",-0.194000000000001,NA
"Phosphorus Alafia R at Lithia",-0.193000000000001,NA
"Phosphorus Alafia R at Lithia",-0.192,NA
"Phosphorus Alafia R at Lithia",-0.191000000000001,NA
"Phosphorus Alafia R at Lithia",-0.19,NA
"Phosphorus Alafia R at Lithia",-0.189000000000001,NA
"Phosphorus Alafia R at Lithia",-0.188000000000001,NA
"Phosphorus Alafia R at Lithia",-0.187,NA
"Phosphorus Alafia R at Lithia",-0.186000000000001,NA
"Phosphorus Alafia R at Lithia",-0.185,NA
"Phosphorus Alafia R at Lithia",-0.184,NA
"Phosphorus Alafia R at Lithia",-0.183000000000001,NA
"Phosphorus Alafia R at Lithia",-0.182,NA
"Phosphorus Alafia R at Lithia",-0.181000000000001,NA
"Phosphorus Alafia R at Lithia",-0.180000000000001,NA
"Phosphorus Alafia R at Lithia",-0.179,NA
"Phosphorus Alafia R at Lithia",-0.178000000000001,NA
"Phosphorus Alafia R at Lithia",-0.177,NA
"Phosphorus Alafia R at Lithia",-0.176,NA
"Phosphorus Alafia R at Lithia",-0.175000000000001,NA
"Phosphorus Alafia R at Lithia",-0.174,NA
"Phosphorus Alafia R at Lithia",-0.173000000000001,NA
"Phosphorus Alafia R at Lithia",-0.172000000000001,NA
"Phosphorus Alafia R at Lithia",-0.171,NA
"Phosphorus Alafia R at Lithia",-0.170000000000001,NA
"Phosphorus Alafia R at Lithia",-0.169,NA
"Phosphorus Alafia R at Lithia",-0.168,NA
"Phosphorus Alafia R at Lithia",-0.167000000000001,NA
"Phosphorus Alafia R at Lithia",-0.166,NA
"Phosphorus Alafia R at Lithia",-0.165000000000001,NA
"Phosphorus Alafia R at Lithia",-0.164000000000001,NA
"Phosphorus Alafia R at Lithia",-0.163,NA
"Phosphorus Alafia R at Lithia",-0.162000000000001,NA
"Phosphorus Alafia R at Lithia",-0.161,NA
"Phosphorus Alafia R at Lithia",-0.16,NA
"Phosphorus Alafia R at Lithia",-0.159000000000001,NA
"Phosphorus Alafia R at Lithia",-0.158,NA
"Phosphorus Alafia R at Lithia",-0.157000000000001,NA
"Phosphorus Alafia R at Lithia",-0.156000000000001,NA
"Phosphorus Alafia R at Lithia",-0.155,NA
"Phosphorus Alafia R at Lithia",-0.154000000000001,NA
"Phosphorus Alafia R at Lithia",-0.153,NA
"Phosphorus Alafia R at Lithia",-0.152,NA
"Phosphorus Alafia R at Lithia",-0.151000000000001,NA
"Phosphorus Alafia R at Lithia",-0.15,NA
"Phosphorus Alafia R at Lithia",-0.149000000000001,NA
"Phosphorus Alafia R at Lithia",-0.148000000000001,NA
"Phosphorus Alafia R at Lithia",-0.147,NA
"Phosphorus Alafia R at Lithia",-0.146000000000001,NA
"Phosphorus Alafia R at Lithia",-0.145,NA
"Phosphorus Alafia R at Lithia",-0.144000000000001,NA
"Phosphorus Alafia R at Lithia",-0.143000000000001,NA
"Phosphorus Alafia R at Lithia",-0.142,NA
"Phosphorus Alafia R at Lithia",-0.141000000000001,NA
"Phosphorus Alafia R at Lithia",-0.140000000000001,NA
"Phosphorus Alafia R at Lithia",-0.139,NA
"Phosphorus Alafia R at Lithia",-0.138000000000001,NA
"Phosphorus Alafia R at Lithia",-0.137,NA
"Phosphorus Alafia R at Lithia",-0.136000000000001,NA
"Phosphorus Alafia R at Lithia",-0.135000000000001,NA
"Phosphorus Alafia R at Lithia",-0.134,NA
"Phosphorus Alafia R at Lithia",-0.133000000000001,NA
"Phosphorus Alafia R at Lithia",-0.132000000000001,NA
"Phosphorus Alafia R at Lithia",-0.131,NA
"Phosphorus Alafia R at Lithia",-0.130000000000001,NA
"Phosphorus Alafia R at Lithia",-0.129,NA
"Phosphorus Alafia R at Lithia",-0.128000000000001,NA
"Phosphorus Alafia R at Lithia",-0.127000000000001,NA
"Phosphorus Alafia R at Lithia",-0.126,NA
"Phosphorus Alafia R at Lithia",-0.125000000000001,NA
"Phosphorus Alafia R at Lithia",-0.124000000000001,NA
"Phosphorus Alafia R at Lithia",-0.123,NA
"Phosphorus Alafia R at Lithia",-0.122000000000001,NA
"Phosphorus Alafia R at Lithia",-0.121,NA
"Phosphorus Alafia R at Lithia",-0.120000000000001,NA
"Phosphorus Alafia R at Lithia",-0.119000000000001,NA
"Phosphorus Alafia R at Lithia",-0.118,NA
"Phosphorus Alafia R at Lithia",-0.117000000000001,NA
"Phosphorus Alafia R at Lithia",-0.116000000000001,NA
"Phosphorus Alafia R at Lithia",-0.115,NA
"Phosphorus Alafia R at Lithia",-0.114000000000001,NA
"Phosphorus Alafia R at Lithia",-0.113,NA
"Phosphorus Alafia R at Lithia",-0.112000000000001,NA
"Phosphorus Alafia R at Lithia",-0.111000000000001,NA
"Phosphorus Alafia R at Lithia",-0.11,NA
"Phosphorus Alafia R at Lithia",-0.109000000000001,NA
"Phosphorus Alafia R at Lithia",-0.108000000000001,NA
"Phosphorus Alafia R at Lithia",-0.107,NA
"Phosphorus Alafia R at Lithia",-0.106000000000001,NA
"Phosphorus Alafia R at Lithia",-0.105,NA
"Phosphorus Alafia R at Lithia",-0.104000000000001,NA
"Phosphorus Alafia R at Lithia",-0.103000000000001,NA
"Phosphorus Alafia R at Lithia",-0.102,NA
"Phosphorus Alafia R at Lithia",-0.101000000000001,NA
"Phosphorus Alafia R at Lithia",-0.100000000000001,NA
"Phosphorus Alafia R at Lithia",-0.0990000000000002,NA
"Phosphorus Alafia R at Lithia",-0.0980000000000008,NA
"Phosphorus Alafia R at Lithia",-0.0970000000000004,NA
"Phosphorus Alafia R at Lithia",-0.096000000000001,NA
"Phosphorus Alafia R at Lithia",-0.0950000000000006,NA
"Phosphorus Alafia R at Lithia",-0.0940000000000003,NA
"Phosphorus Alafia R at Lithia",-0.0930000000000009,NA
"Phosphorus Alafia R at Lithia",-0.0920000000000005,NA
"Phosphorus Alafia R at Lithia",-0.0910000000000002,NA
"Phosphorus Alafia R at Lithia",-0.0900000000000007,NA
"Phosphorus Alafia R at Lithia",-0.0890000000000004,NA
"Phosphorus Alafia R at Lithia",-0.088000000000001,NA
"Phosphorus Alafia R at Lithia",-0.0870000000000006,NA
"Phosphorus Alafia R at Lithia",-0.0860000000000003,NA
"Phosphorus Alafia R at Lithia",-0.0850000000000009,NA
"Phosphorus Alafia R at Lithia",-0.0840000000000005,NA
"Phosphorus Alafia R at Lithia",-0.0830000000000002,NA
"Phosphorus Alafia R at Lithia",-0.0820000000000007,NA
"Phosphorus Alafia R at Lithia",-0.0810000000000013,NA
"Phosphorus Alafia R at Lithia",-0.0800000000000001,NA
"Phosphorus Alafia R at Lithia",-0.0790000000000006,NA
"Phosphorus Alafia R at Lithia",-0.0780000000000012,NA
"Phosphorus Alafia R at Lithia",-0.077,NA
"Phosphorus Alafia R at Lithia",-0.0760000000000005,NA
"Phosphorus Alafia R at Lithia",-0.0750000000000011,NA
"Phosphorus Alafia R at Lithia",-0.0739999999999998,NA
"Phosphorus Alafia R at Lithia",-0.0730000000000004,NA
"Phosphorus Alafia R at Lithia",-0.072000000000001,NA
"Phosphorus Alafia R at Lithia",-0.0709999999999997,NA
"Phosphorus Alafia R at Lithia",-0.0700000000000003,NA
"Phosphorus Alafia R at Lithia",-0.0690000000000008,NA
"Phosphorus Alafia R at Lithia",-0.0680000000000014,NA
