"date","Name","USGS","ANALYTE_GROUP2","remark","value"
2017-11-14,"Hillsborough R at Morris Br",2303330,"Temperature",NA,21.67
2017-11-14,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,2.1
2017-11-14,"Hillsborough R at Morris Br",2303330,"pH",NA,7.58
2017-11-27,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.55
2017-11-27,"Alafia R at Bell Shoals",2301500,"Color",NA,22.1
2017-11-27,"Alafia R at Bell Shoals",2301500,"DO",NA,7.35
2017-11-27,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.21
2017-11-27,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.907
2017-11-27,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.833
2017-11-27,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.23
2017-11-27,"Alafia R at Bell Shoals",2301500,"TOC",NA,7.3
2017-11-27,"Alafia R at Bell Shoals",2301500,"Temperature",NA,19.9275
2017-11-27,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.8
2017-11-27,"Alafia R at Bell Shoals",2301500,"pH",NA,7.5275
2017-11-27,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.55
2017-11-27,"Alafia R at Lithia",2301500,"Color",NA,34.7
2017-11-27,"Alafia R at Lithia",2301500,"DO",NA,8.85
2017-11-27,"Alafia R at Lithia",2301500,"Fluoride",NA,1.88
2017-11-27,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.542
2017-11-27,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.286
2017-11-27,"Alafia R at Lithia",2301500,"Salinity",NA,0.22
2017-11-27,"Alafia R at Lithia",2301500,"TOC",NA,16.8
2017-11-27,"Alafia R at Lithia",2301500,"Temperature",NA,17.91
2017-11-27,"Alafia R at Lithia",2301500,"Turbidity",NA,2.6
2017-11-27,"Alafia R at Lithia",2301500,"pH",NA,7.61
2017-11-30,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,118
2017-11-30,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.2
2017-11-30,"Alafia R at Bell Shoals",2301500,"DO",NA,6.78
2017-11-30,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.97
2017-11-30,"Alafia R at Bell Shoals",2301500,"Iron",NA,121
2017-11-30,"Alafia R at Bell Shoals",2301500,"Manganese",NA,5
2017-11-30,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.65
2017-11-30,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.23
2017-11-30,"Alafia R at Bell Shoals",2301500,"Temperature",NA,21.7
2017-11-30,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,2.15
2017-11-30,"Alafia R at Bell Shoals",2301500,"pH",NA,7.75
2017-11-30,"Alafia R at Lithia",2301500,"Alkalinity",NA,109
2017-11-30,"Alafia R at Lithia",2301500,"DO",NA,7.66
2017-11-30,"Alafia R at Lithia",2301500,"Fluoride",NA,1.36
2017-11-30,"Alafia R at Lithia",2301500,"Iron",NA,229
2017-11-30,"Alafia R at Lithia",2301500,"Manganese",NA,12
2017-11-30,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2017-11-30,"Alafia R at Lithia",2301500,"TOC",NA,9.47
2017-11-30,"Alafia R at Lithia",2301500,"Temperature",NA,19.9
2017-11-30,"Alafia R at Lithia",2301500,"Turbidity",NA,4.7
2017-11-30,"Alafia R at Lithia",2301500,"pH",NA,7.89
2017-12-05,"Alafia R at Lithia",2301500,"Alkalinity",NA,117
2017-12-05,"Alafia R at Lithia",2301500,"Chlorophyll",NA,0.63
2017-12-05,"Alafia R at Lithia",2301500,"Color",NA,55
2017-12-05,"Alafia R at Lithia",2301500,"DO",NA,9.3
2017-12-05,"Alafia R at Lithia",2301500,"Fluoride",NA,1.3
2017-12-05,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.2
2017-12-05,"Alafia R at Lithia",2301500,"TOC",NA,10
2017-12-05,"Alafia R at Lithia",2301500,"Temperature",NA,20
2017-12-05,"Alafia R at Lithia",2301500,"Turbidity",NA,3
2017-12-05,"Alafia R at Lithia",2301500,"pH",NA,7.7
2017-12-19,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,4.225
2017-12-19,"Hillsborough R at Morris Br",2303330,"Color",NA,23
2017-12-19,"Hillsborough R at Morris Br",2303330,"DO",NA,7.12
2017-12-19,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.34
2017-12-19,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.21
2017-12-19,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.13
2017-12-19,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.18
2017-12-19,"Hillsborough R at Morris Br",2303330,"Temperature",NA,19.31
2017-12-19,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.6
2017-12-19,"Hillsborough R at Morris Br",2303330,"pH",NA,7.62
2017-12-20,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,115
2017-12-20,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.2
2017-12-20,"Alafia R at Bell Shoals",2301500,"DO",NA,7.04
2017-12-20,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.03
2017-12-20,"Alafia R at Bell Shoals",2301500,"Iron",NA,121
2017-12-20,"Alafia R at Bell Shoals",2301500,"Manganese",NA,5
2017-12-20,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.59
2017-12-20,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.2
2017-12-20,"Alafia R at Bell Shoals",2301500,"Temperature",NA,20.7
2017-12-20,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.9
2017-12-20,"Alafia R at Bell Shoals",2301500,"pH",NA,7.75
2017-12-20,"Alafia R at Lithia",2301500,"Alkalinity",NA,115
2017-12-20,"Alafia R at Lithia",2301500,"DO",NA,7.84
2017-12-20,"Alafia R at Lithia",2301500,"Fluoride",NA,1.5
2017-12-20,"Alafia R at Lithia",2301500,"Iron",NA,189
2017-12-20,"Alafia R at Lithia",2301500,"Manganese",NA,9
2017-12-20,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.88
2017-12-20,"Alafia R at Lithia",2301500,"TOC",NA,9.24
2017-12-20,"Alafia R at Lithia",2301500,"Temperature",NA,18.5
2017-12-20,"Alafia R at Lithia",2301500,"Turbidity",NA,2.6
2017-12-20,"Alafia R at Lithia",2301500,"pH",NA,7.95
2017-12-27,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.55
2017-12-27,"Alafia R at Bell Shoals",2301500,"Color",NA,21
2017-12-27,"Alafia R at Bell Shoals",2301500,"DO",NA,7.4325
2017-12-27,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.67
2017-12-27,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.925
2017-12-27,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.696
2017-12-27,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.26
2017-12-27,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.8
2017-12-27,"Alafia R at Bell Shoals",2301500,"Temperature",NA,19.6925
2017-12-27,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.4
2017-12-27,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7075
2017-12-27,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.55
2017-12-27,"Alafia R at Lithia",2301500,"Color",NA,31.1
2017-12-27,"Alafia R at Lithia",2301500,"DO",NA,9.06
2017-12-27,"Alafia R at Lithia",2301500,"Fluoride",NA,2.4
2017-12-27,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.157
2017-12-27,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.154
2017-12-27,"Alafia R at Lithia",2301500,"Salinity",NA,0.27
2017-12-27,"Alafia R at Lithia",2301500,"TOC",NA,10.5
2017-12-27,"Alafia R at Lithia",2301500,"Temperature",NA,17.95
2017-12-27,"Alafia R at Lithia",2301500,"Turbidity",NA,2
2017-12-27,"Alafia R at Lithia",2301500,"pH",NA,7.83
2018-01-02,"Alafia R at Lithia",2301500,"Alkalinity",NA,122
2018-01-02,"Alafia R at Lithia",2301500,"Chlorophyll",NA,0.62
2018-01-02,"Alafia R at Lithia",2301500,"Color",NA,48
2018-01-02,"Alafia R at Lithia",2301500,"DO",NA,10.5
2018-01-02,"Alafia R at Lithia",2301500,"Fluoride",NA,1.7
2018-01-02,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.99
2018-01-02,"Alafia R at Lithia",2301500,"TOC",NA,8.8
2018-01-02,"Alafia R at Lithia",2301500,"Temperature",NA,13.7
2018-01-02,"Alafia R at Lithia",2301500,"Turbidity",NA,2.2
2018-01-02,"Alafia R at Lithia",2301500,"pH",NA,7.9
2018-01-17,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,7.45
2018-01-17,"Hillsborough R at Morris Br",2303330,"Color",NA,26.9
2018-01-17,"Hillsborough R at Morris Br",2303330,"DO",NA,8.11
2018-01-17,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.27
2018-01-17,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.049
2018-01-17,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.12
2018-01-17,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.17
2018-01-17,"Hillsborough R at Morris Br",2303330,"TOC",NA,7.4
2018-01-17,"Hillsborough R at Morris Br",2303330,"Temperature",NA,14.52
2018-01-17,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,3.9
2018-01-17,"Hillsborough R at Morris Br",2303330,"pH",NA,7.49
2018-01-24,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.55
2018-01-24,"Alafia R at Bell Shoals",2301500,"Color",NA,19.7
2018-01-24,"Alafia R at Bell Shoals",2301500,"DO",NA,7.6275
2018-01-24,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.37
2018-01-24,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.707
2018-01-24,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.557
2018-01-24,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.25
2018-01-24,"Alafia R at Bell Shoals",2301500,"Temperature",NA,18.46
2018-01-24,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.6
2018-01-24,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7025
2018-01-24,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.55
2018-01-24,"Alafia R at Lithia",2301500,"Color",NA,26.7
2018-01-24,"Alafia R at Lithia",2301500,"DO",NA,8.74
2018-01-24,"Alafia R at Lithia",2301500,"Fluoride",NA,0.32
2018-01-24,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.416
2018-01-24,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.786
2018-01-24,"Alafia R at Lithia",2301500,"Salinity",NA,0.24
2018-01-24,"Alafia R at Lithia",2301500,"Temperature",NA,16.9
2018-01-24,"Alafia R at Lithia",2301500,"Turbidity",NA,2
2018-01-24,"Alafia R at Lithia",2301500,"pH",NA,7.88
2018-01-31,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,89.5
2018-01-31,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.2
2018-01-31,"Alafia R at Bell Shoals",2301500,"DO",NA,7.38
2018-01-31,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.77
2018-01-31,"Alafia R at Bell Shoals",2301500,"Iron",NA,286
2018-01-31,"Alafia R at Bell Shoals",2301500,"Manganese",NA,11
2018-01-31,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.69
2018-01-31,"Alafia R at Bell Shoals",2301500,"TOC",NA,11.7
2018-01-31,"Alafia R at Bell Shoals",2301500,"Temperature",NA,17.4
2018-01-31,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,6.1
2018-01-31,"Alafia R at Bell Shoals",2301500,"pH",NA,7.45
2018-01-31,"Alafia R at Lithia",2301500,"Alkalinity",NA,75.5
2018-01-31,"Alafia R at Lithia",2301500,"DO",NA,7.79
2018-01-31,"Alafia R at Lithia",2301500,"Fluoride",NA,0.95
2018-01-31,"Alafia R at Lithia",2301500,"Iron",NA,288
2018-01-31,"Alafia R at Lithia",2301500,"Manganese",NA,16
2018-01-31,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.4
2018-01-31,"Alafia R at Lithia",2301500,"TOC",NA,13.1
2018-01-31,"Alafia R at Lithia",2301500,"Temperature",NA,15.8
2018-01-31,"Alafia R at Lithia",2301500,"Turbidity",NA,6.4
2018-01-31,"Alafia R at Lithia",2301500,"pH",NA,7.45
2018-02-08,"Alafia R at Lithia",2301500,"Alkalinity",NA,70
2018-02-08,"Alafia R at Lithia",2301500,"Chlorophyll",NA,19
2018-02-08,"Alafia R at Lithia",2301500,"Color",NA,68
2018-02-08,"Alafia R at Lithia",2301500,"DO",NA,8.7
2018-02-08,"Alafia R at Lithia",2301500,"Fluoride",NA,0.96
2018-02-08,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.98
2018-02-08,"Alafia R at Lithia",2301500,"TOC",NA,13
2018-02-08,"Alafia R at Lithia",2301500,"Temperature",NA,19.3
2018-02-08,"Alafia R at Lithia",2301500,"Turbidity",NA,6.4
2018-02-08,"Alafia R at Lithia",2301500,"pH",NA,7.9
2018-02-20,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,3.55
2018-02-20,"Hillsborough R at Morris Br",2303330,"Color",NA,45.6
2018-02-20,"Hillsborough R at Morris Br",2303330,"DO",NA,4.35
2018-02-20,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.39
2018-02-20,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.115
2018-02-20,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.278
2018-02-20,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.16
2018-02-20,"Hillsborough R at Morris Br",2303330,"TOC",NA,10.5
2018-02-20,"Hillsborough R at Morris Br",2303330,"Temperature",NA,21.83
2018-02-20,"Hillsborough R at Morris Br",2303330,"pH",NA,7.32
2018-02-26,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,123
2018-02-26,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2.2
2018-02-26,"Alafia R at Bell Shoals",2301500,"DO",NA,6.66
2018-02-26,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1
2018-02-26,"Alafia R at Bell Shoals",2301500,"Iron",NA,124
2018-02-26,"Alafia R at Bell Shoals",2301500,"Manganese",NA,8
2018-02-26,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.76
2018-02-26,"Alafia R at Bell Shoals",2301500,"TOC",NA,7.02
2018-02-26,"Alafia R at Bell Shoals",2301500,"Temperature",NA,23.8
2018-02-26,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,2.1
2018-02-26,"Alafia R at Bell Shoals",2301500,"pH",NA,7.71
2018-02-26,"Alafia R at Lithia",2301500,"Alkalinity",NA,117
2018-02-26,"Alafia R at Lithia",2301500,"DO",NA,7.17
2018-02-26,"Alafia R at Lithia",2301500,"Fluoride",NA,1.48
2018-02-26,"Alafia R at Lithia",2301500,"Iron",NA,209
2018-02-26,"Alafia R at Lithia",2301500,"Manganese",NA,16
2018-02-26,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.1
2018-02-26,"Alafia R at Lithia",2301500,"TOC",NA,9.77
2018-02-26,"Alafia R at Lithia",2301500,"Temperature",NA,23.1
2018-02-26,"Alafia R at Lithia",2301500,"Turbidity",NA,2.74
2018-02-26,"Alafia R at Lithia",2301500,"pH",NA,7.84
2018-02-28,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.6
2018-02-28,"Alafia R at Bell Shoals",2301500,"Color",NA,23.9
2018-02-28,"Alafia R at Bell Shoals",2301500,"DO",NA,7.4625
2018-02-28,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.48
2018-02-28,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.652
2018-02-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.79
2018-02-28,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.25
2018-02-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.2
2018-02-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,23.1675
2018-02-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.8
2018-02-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.735
2018-02-28,"Alafia R at Lithia",2301500,"Chlorophyll",NA,4.1
2018-02-28,"Alafia R at Lithia",2301500,"Color",NA,34.4
2018-02-28,"Alafia R at Lithia",2301500,"DO",NA,7.97
2018-02-28,"Alafia R at Lithia",2301500,"Fluoride",NA,2.1
2018-02-28,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.287
2018-02-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.212
2018-02-28,"Alafia R at Lithia",2301500,"Salinity",NA,0.25
2018-02-28,"Alafia R at Lithia",2301500,"TOC",NA,9
2018-02-28,"Alafia R at Lithia",2301500,"Temperature",NA,22.77
2018-02-28,"Alafia R at Lithia",2301500,"Turbidity",NA,2.6
2018-02-28,"Alafia R at Lithia",2301500,"pH",NA,7.8
2018-03-01,"Alafia R at Lithia",2301500,"Alkalinity",NA,114
2018-03-01,"Alafia R at Lithia",2301500,"Chlorophyll",NA,2.4
2018-03-01,"Alafia R at Lithia",2301500,"Color",NA,53
2018-03-01,"Alafia R at Lithia",2301500,"DO",NA,8.1
2018-03-01,"Alafia R at Lithia",2301500,"Fluoride",NA,1.5
2018-03-01,"Alafia R at Lithia",2301500,"Phosphorus",NA,1.2
2018-03-01,"Alafia R at Lithia",2301500,"TOC",NA,10
2018-03-01,"Alafia R at Lithia",2301500,"Temperature",NA,22.8
2018-03-01,"Alafia R at Lithia",2301500,"Turbidity",NA,2.4
2018-03-01,"Alafia R at Lithia",2301500,"pH",NA,7.4
2018-03-13,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,5.25
2018-03-13,"Hillsborough R at Morris Br",2303330,"Color",NA,17.7
2018-03-13,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.35
2018-03-13,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.252
2018-03-13,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.16
2018-03-13,"Hillsborough R at Morris Br",2303330,"TOC",NA,4.8
2018-03-13,"Hillsborough R at Morris Br",2303330,"Temperature",NA,16.98
2018-03-13,"Hillsborough R at Morris Br",2303330,"Turbidity",NA,1.5
2018-03-13,"Hillsborough R at Morris Br",2303330,"pH",NA,7.88
2018-03-27,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.575
2018-03-27,"Alafia R at Bell Shoals",2301500,"Color",NA,16.8
2018-03-27,"Alafia R at Bell Shoals",2301500,"DO",NA,7.125
2018-03-27,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.67
2018-03-27,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,2.252
2018-03-27,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.495
2018-03-27,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.23
2018-03-27,"Alafia R at Bell Shoals",2301500,"TOC",NA,5.6
2018-03-27,"Alafia R at Bell Shoals",2301500,"Temperature",NA,21.3525
2018-03-27,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1
2018-03-27,"Alafia R at Bell Shoals",2301500,"pH",NA,7.63
2018-03-27,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.725
2018-03-27,"Alafia R at Lithia",2301500,"Color",NA,29
2018-03-27,"Alafia R at Lithia",2301500,"DO",NA,8.63
2018-03-27,"Alafia R at Lithia",2301500,"Fluoride",NA,1.04
2018-03-27,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.699
2018-03-27,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.913
2018-03-27,"Alafia R at Lithia",2301500,"Salinity",NA,0.21
2018-03-27,"Alafia R at Lithia",2301500,"TOC",NA,9.6
2018-03-27,"Alafia R at Lithia",2301500,"Temperature",NA,18.86
2018-03-27,"Alafia R at Lithia",2301500,"Turbidity",NA,1
2018-03-27,"Alafia R at Lithia",2301500,"pH",NA,7.68
2018-03-28,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,114
2018-03-28,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,2.9
2018-03-28,"Alafia R at Bell Shoals",2301500,"DO",NA,7.55
2018-03-28,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.67
2018-03-28,"Alafia R at Bell Shoals",2301500,"Iron",NA,61
2018-03-28,"Alafia R at Bell Shoals",2301500,"Manganese",NA,5
2018-03-28,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.45
2018-03-28,"Alafia R at Bell Shoals",2301500,"TOC",NA,4.74
2018-03-28,"Alafia R at Bell Shoals",2301500,"Temperature",NA,21.8
2018-03-28,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,0.9
2018-03-28,"Alafia R at Bell Shoals",2301500,"pH",NA,7.83
2018-03-28,"Alafia R at Lithia",2301500,"Alkalinity",NA,109
2018-03-28,"Alafia R at Lithia",2301500,"DO",NA,8.26
2018-03-28,"Alafia R at Lithia",2301500,"Fluoride",NA,1.05
2018-03-28,"Alafia R at Lithia",2301500,"Iron",NA,98
2018-03-28,"Alafia R at Lithia",2301500,"Manganese",NA,8
2018-03-28,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.77
2018-03-28,"Alafia R at Lithia",2301500,"TOC",NA,8.21
2018-03-28,"Alafia R at Lithia",2301500,"Temperature",NA,19.4
2018-03-28,"Alafia R at Lithia",2301500,"Turbidity",NA,1.2
2018-03-28,"Alafia R at Lithia",2301500,"pH",NA,8.01
2018-04-02,"Alafia R at Lithia",2301500,"Alkalinity",NA,111
2018-04-02,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.6
2018-04-02,"Alafia R at Lithia",2301500,"Color",NA,39
2018-04-02,"Alafia R at Lithia",2301500,"DO",NA,8.4
2018-04-02,"Alafia R at Lithia",2301500,"Fluoride",NA,1.1
2018-04-02,"Alafia R at Lithia",2301500,"Iron",NA,86
2018-04-02,"Alafia R at Lithia",2301500,"Manganese",NA,10.5
2018-04-02,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.91
2018-04-02,"Alafia R at Lithia",2301500,"TOC",NA,8.2
2018-04-02,"Alafia R at Lithia",2301500,"Temperature",NA,22
2018-04-02,"Alafia R at Lithia",2301500,"Turbidity",NA,1.3
2018-04-02,"Alafia R at Lithia",2301500,"pH",NA,7.6
2018-04-16,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,4.925
2018-04-16,"Hillsborough R at Morris Br",2303330,"Color",NA,15.4
2018-04-16,"Hillsborough R at Morris Br",2303330,"DO",NA,6.15
2018-04-16,"Hillsborough R at Morris Br",2303330,"Fluoride",NA,0.31
2018-04-16,"Hillsborough R at Morris Br",2303330,"Nitrogen",NA,1.142
2018-04-16,"Hillsborough R at Morris Br",2303330,"Phosphorus",NA,0.294
2018-04-16,"Hillsborough R at Morris Br",2303330,"Salinity",NA,0.2
2018-04-16,"Hillsborough R at Morris Br",2303330,"TOC",NA,4.9
2018-04-16,"Hillsborough R at Morris Br",2303330,"Temperature",NA,21.14
2018-04-16,"Hillsborough R at Morris Br",2303330,"pH",NA,7.89
2018-04-24,"Alafia R at Bell Shoals",2301500,"Chlorophyll",NA,3.575
2018-04-24,"Alafia R at Bell Shoals",2301500,"Color",NA,18.9
2018-04-24,"Alafia R at Bell Shoals",2301500,"DO",NA,5.8325
2018-04-24,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,1.02
2018-04-24,"Alafia R at Bell Shoals",2301500,"Nitrogen",NA,1.41
2018-04-24,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.583
2018-04-24,"Alafia R at Bell Shoals",2301500,"Salinity",NA,0.28
2018-04-24,"Alafia R at Bell Shoals",2301500,"TOC",NA,6.2
2018-04-24,"Alafia R at Bell Shoals",2301500,"Temperature",NA,24.335
2018-04-24,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,1.3
2018-04-24,"Alafia R at Bell Shoals",2301500,"pH",NA,7.7125
2018-04-24,"Alafia R at Lithia",2301500,"Chlorophyll",NA,3.625
2018-04-24,"Alafia R at Lithia",2301500,"Color",NA,29.1
2018-04-24,"Alafia R at Lithia",2301500,"DO",NA,7.48
2018-04-24,"Alafia R at Lithia",2301500,"Fluoride",NA,1.58
2018-04-24,"Alafia R at Lithia",2301500,"Nitrogen",NA,1.21
2018-04-24,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.93
2018-04-24,"Alafia R at Lithia",2301500,"Salinity",NA,0.28
2018-04-24,"Alafia R at Lithia",2301500,"TOC",NA,8.8
2018-04-24,"Alafia R at Lithia",2301500,"Temperature",NA,24.12
2018-04-24,"Alafia R at Lithia",2301500,"Turbidity",NA,1.5
2018-04-24,"Alafia R at Lithia",2301500,"pH",NA,7.91
2018-04-30,"Alafia R at Bell Shoals",2301500,"Alkalinity",NA,126
2018-04-30,"Alafia R at Bell Shoals",2301500,"Chlorophyll","<",2
2018-04-30,"Alafia R at Bell Shoals",2301500,"DO",NA,8.51
2018-04-30,"Alafia R at Bell Shoals",2301500,"Fluoride",NA,0.86
2018-04-30,"Alafia R at Bell Shoals",2301500,"Iron",NA,34
2018-04-30,"Alafia R at Bell Shoals",2301500,"Manganese",NA,7
2018-04-30,"Alafia R at Bell Shoals",2301500,"Phosphorus",NA,0.28
2018-04-30,"Alafia R at Bell Shoals",2301500,"TOC",NA,4.02
2018-04-30,"Alafia R at Bell Shoals",2301500,"Temperature",NA,24.1
2018-04-30,"Alafia R at Bell Shoals",2301500,"Turbidity",NA,0.9
2018-04-30,"Alafia R at Bell Shoals",2301500,"pH",NA,7.92
2018-04-30,"Alafia R at Lithia",2301500,"Alkalinity",NA,136
2018-04-30,"Alafia R at Lithia",2301500,"DO",NA,8.23
2018-04-30,"Alafia R at Lithia",2301500,"Fluoride",NA,1.74
2018-04-30,"Alafia R at Lithia",2301500,"Iron",NA,58
2018-04-30,"Alafia R at Lithia",2301500,"Manganese",NA,14
2018-04-30,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.68
2018-04-30,"Alafia R at Lithia",2301500,"TOC",NA,7.9
2018-04-30,"Alafia R at Lithia",2301500,"Temperature",NA,22.5
2018-04-30,"Alafia R at Lithia",2301500,"Turbidity",NA,1.2
2018-04-30,"Alafia R at Lithia",2301500,"pH",NA,8.12
2018-05-01,"Alafia R at Lithia",2301500,"Alkalinity",NA,132
2018-05-01,"Alafia R at Lithia",2301500,"Chlorophyll",NA,1.6
2018-05-01,"Alafia R at Lithia",2301500,"Color",NA,33
2018-05-01,"Alafia R at Lithia",2301500,"DO",NA,9.4
2018-05-01,"Alafia R at Lithia",2301500,"Fluoride",NA,1.7
2018-05-01,"Alafia R at Lithia",2301500,"Phosphorus",NA,0.95
2018-05-01,"Alafia R at Lithia",2301500,"TOC",NA,8.2
2018-05-01,"Alafia R at Lithia",2301500,"Temperature",NA,22.7
2018-05-01,"Alafia R at Lithia",2301500,"Turbidity",NA,1.1
2018-05-01,"Alafia R at Lithia",2301500,"pH",NA,8
2018-05-16,"Hillsborough R at Morris Br",2303330,"Chlorophyll",NA,8.5
2018-05-16,"Hillsborough R at Morris Br",2303330,"Color",NA,9.1
2018-05-16,"Hillsborough R at Morris Br",2303330,"DO",NA,3.51
